query_id	entity_id	entity_type	genre	web_search?	wiki_text?	unknown?
EDL14_ENG_4485	NIL0112	PER	WB	Y	Y	Y
EDL14_ENG_4486	NIL0115	GPE	WB	Y	Y	N
EDL14_ENG_4487	E0136566	PER	DF	N	Y	N
EDL14_ENG_4488	E0534174	PER	WB	N	N	N
EDL14_ENG_4489	NIL0225	PER	WB	Y	Y	N
EDL14_ENG_4490	NIL0055	ORG	WB	Y	Y	N
EDL14_ENG_4491	E0679687	GPE	WB	N	Y	N
EDL14_ENG_4492	NIL0117	GPE	WB	N	Y	N
EDL14_ENG_4493	E0289276	ORG	WB	N	N	N
EDL14_ENG_4494	E0679687	GPE	NW	N	N	N
EDL14_ENG_4495	E0659608	PER	NW	N	N	N
EDL14_ENG_4496	NIL0894	ORG	NW	N	Y	N
EDL14_ENG_4497	NIL0895	ORG	NW	N	Y	N
EDL14_ENG_4498	E0147604	ORG	DF	N	Y	N
EDL14_ENG_4499	NIL0896	PER	DF	Y	Y	Y
EDL14_ENG_4500	E0425640	GPE	NW	N	N	N
EDL14_ENG_4501	E0338923	ORG	WB	N	N	N
EDL14_ENG_4502	E0558935	ORG	WB	N	N	N
EDL14_ENG_4503	NIL0442	ORG	NW	Y	Y	N
EDL14_ENG_4504	E0018102	GPE	NW	Y	Y	N
EDL14_ENG_4505	E0795131	GPE	NW	N	Y	N
EDL14_ENG_4506	E0679687	GPE	NW	N	N	N
EDL14_ENG_4507	E0739132	GPE	NW	N	N	N
EDL14_ENG_4509	NIL0897	PER	DF	N	N	Y
EDL14_ENG_4510	E0538995	GPE	NW	N	Y	N
EDL14_ENG_4511	E0679687	GPE	NW	N	N	N
EDL14_ENG_4512	E0534174	PER	WB	N	Y	N
EDL14_ENG_4513	E0420350	PER	DF	N	N	N
EDL14_ENG_4514	E0371752	PER	WB	N	N	N
EDL14_ENG_4515	NIL0898	PER	DF	N	N	Y
EDL14_ENG_4516	E0160193	PER	DF	N	Y	N
EDL14_ENG_4517	E0351249	GPE	WB	N	N	N
EDL14_ENG_4519	E0448848	PER	DF	N	Y	N
EDL14_ENG_4520	E0139565	ORG	DF	N	N	N
EDL14_ENG_4521	E0775048	PER	DF	N	N	N
EDL14_ENG_4522	NIL0604	PER	WB	N	Y	N
EDL14_ENG_4523	E0597018	PER	WB	N	N	N
EDL14_ENG_4524	E0382887	GPE	WB	N	N	N
EDL14_ENG_4525	E0658573	PER	DF	N	N	N
EDL14_ENG_4526	E0763152	PER	WB	N	N	N
EDL14_ENG_4527	NIL0016	PER	WB	Y	Y	N
EDL14_ENG_4529	E0258848	PER	DF	Y	Y	N
EDL14_ENG_4530	E0338923	ORG	WB	N	Y	N
EDL14_ENG_4531	E0742724	PER	NW	N	N	N
EDL14_ENG_4532	E0679687	GPE	WB	N	N	N
EDL14_ENG_4533	E0793722	GPE	WB	N	N	N
EDL14_ENG_4534	NIL0358	PER	NW	Y	Y	N
EDL14_ENG_4535	E0382887	GPE	WB	N	Y	N
EDL14_ENG_4536	E0409218	GPE	WB	N	N	N
EDL14_ENG_4537	E0717778	GPE	NW	N	N	N
EDL14_ENG_4538	E0597047	ORG	NW	N	N	N
EDL14_ENG_4539	E0123881	PER	DF	Y	Y	N
EDL14_ENG_4540	NIL0899	PER	DF	N	N	Y
EDL14_ENG_4541	NIL0201	PER	DF	N	N	Y
EDL14_ENG_4542	NIL0457	PER	WB	N	Y	N
EDL14_ENG_4543	NIL0363	PER	DF	N	N	Y
EDL14_ENG_4544	E0578237	GPE	NW	N	Y	N
EDL14_ENG_4545	E0375368	PER	DF	N	Y	N
EDL14_ENG_4546	E0401466	GPE	NW	N	N	N
EDL14_ENG_4547	NIL0182	PER	NW	Y	Y	N
EDL14_ENG_4548	E0505048	GPE	NW	N	N	N
EDL14_ENG_4549	E0505048	GPE	NW	N	N	N
EDL14_ENG_4550	E0742724	PER	NW	N	N	N
EDL14_ENG_4551	E0382887	GPE	WB	N	N	N
EDL14_ENG_4552	E0597018	PER	WB	N	N	N
EDL14_ENG_4553	E0043389	GPE	DF	N	N	N
EDL14_ENG_4554	E0566375	PER	DF	N	Y	N
EDL14_ENG_4555	NIL0132	GPE	NW	N	N	N
EDL14_ENG_4556	E0819391	PER	DF	N	N	N
EDL14_ENG_4557	NIL0900	ORG	WB	Y	Y	N
EDL14_ENG_4558	NIL0129	PER	DF	N	N	Y
EDL14_ENG_4559	NIL0901	PER	NW	N	Y	N
EDL14_ENG_4560	E0143563	GPE	NW	N	Y	N
EDL14_ENG_4561	NIL0114	PER	WB	N	N	Y
EDL14_ENG_4562	NIL0902	PER	DF	N	N	Y
EDL14_ENG_4563	NIL0431	ORG	WB	Y	Y	N
EDL14_ENG_4564	E0210562	GPE	NW	N	N	N
EDL14_ENG_4565	NIL0149	PER	DF	N	N	Y
EDL14_ENG_4566	E0389613	PER	NW	N	Y	N
EDL14_ENG_4567	NIL0903	PER	DF	N	N	Y
EDL14_ENG_4568	E0284896	PER	NW	N	N	N
EDL14_ENG_4569	E0453464	ORG	WB	Y	Y	N
EDL14_ENG_4570	E0338923	ORG	WB	N	Y	N
EDL14_ENG_4571	NIL0904	PER	DF	N	N	Y
EDL14_ENG_4572	E0171454	GPE	NW	N	N	N
EDL14_ENG_4573	E0767323	ORG	NW	N	N	N
EDL14_ENG_4574	E0641991	PER	WB	N	Y	N
EDL14_ENG_4575	NIL0080	ORG	NW	Y	Y	N
EDL14_ENG_4576	E0713150	PER	WB	N	Y	N
EDL14_ENG_4577	E0496842	ORG	NW	N	N	N
EDL14_ENG_4578	E0588022	ORG	WB	N	Y	N
EDL14_ENG_4579	E0357690	PER	DF	N	Y	N
EDL14_ENG_4580	E0793722	GPE	WB	N	N	N
EDL14_ENG_4581	E0089335	PER	DF	N	Y	N
EDL14_ENG_4582	NIL0255	PER	DF	N	N	Y
EDL14_ENG_4583	NIL0090	PER	NW	Y	N	N
EDL14_ENG_4584	NIL0328	ORG	WB	Y	Y	N
EDL14_ENG_4585	E0125674	ORG	NW	N	N	N
EDL14_ENG_4586	E0420350	PER	DF	N	N	N
EDL14_ENG_4587	NIL0044	ORG	NW	N	N	N
EDL14_ENG_4588	E0299270	PER	NW	N	N	N
EDL14_ENG_4589	E0597018	PER	WB	N	Y	N
EDL14_ENG_4590	NIL0905	PER	DF	N	N	Y
EDL14_ENG_4591	E0456892	PER	DF	N	Y	N
EDL14_ENG_4592	NIL0185	PER	WB	N	N	Y
EDL14_ENG_4593	NIL0004	PER	DF	N	N	Y
EDL14_ENG_4594	E0527055	GPE	WB	N	Y	N
EDL14_ENG_4595	E0597018	PER	WB	Y	N	N
EDL14_ENG_4596	E0759363	PER	DF	N	Y	N
EDL14_ENG_4597	NIL0388	PER	NW	Y	Y	N
EDL14_ENG_4598	NIL0017	ORG	WB	Y	N	N
EDL14_ENG_4599	E0252933	PER	NW	N	N	N
EDL14_ENG_4601	E0305910	PER	NW	N	N	N
EDL14_ENG_4602	E0585259	ORG	NW	Y	Y	N
EDL14_ENG_4603	E0100324	PER	WB	N	N	N
EDL14_ENG_4604	NIL0538	PER	WB	N	N	N
EDL14_ENG_4605	E0785122	GPE	NW	N	N	N
EDL14_ENG_4606	E0358135	ORG	NW	N	Y	N
EDL14_ENG_4607	E0440272	GPE	WB	N	Y	N
EDL14_ENG_4608	NIL0117	GPE	NW	N	N	N
EDL14_ENG_4609	E0819391	PER	WB	N	Y	N
EDL14_ENG_4610	NIL0906	ORG	NW	N	Y	N
EDL14_ENG_4611	E0597018	PER	WB	Y	N	N
EDL14_ENG_4612	E0066984	PER	NW	Y	Y	N
EDL14_ENG_4613	NIL0744	PER	NW	N	Y	N
EDL14_ENG_4614	E0793722	GPE	WB	N	N	N
EDL14_ENG_4615	E0099457	PER	NW	N	N	N
EDL14_ENG_4616	E0024541	ORG	WB	N	Y	N
EDL14_ENG_4617	E0719130	ORG	DF	N	Y	N
EDL14_ENG_4618	E0622606	PER	DF	N	N	N
EDL14_ENG_4619	E0108458	PER	NW	N	N	N
EDL14_ENG_4620	NIL0128	PER	DF	N	N	Y
EDL14_ENG_4621	NIL0907	ORG	WB	Y	Y	N
EDL14_ENG_4622	NIL0129	PER	DF	N	N	Y
EDL14_ENG_4623	NIL0908	PER	WB	N	N	N
EDL14_ENG_4624	E0111163	ORG	NW	N	Y	N
EDL14_ENG_4625	NIL0909	PER	WB	N	N	N
EDL14_ENG_4626	E0596701	GPE	WB	N	N	N
EDL14_ENG_4627	E0819391	PER	DF	N	N	N
EDL14_ENG_4628	E0793722	GPE	WB	N	N	N
EDL14_ENG_4629	NIL0523	PER	DF	N	Y	Y
EDL14_ENG_4630	E0566375	PER	DF	N	N	N
EDL14_ENG_4631	NIL0085	PER	WB	N	Y	N
EDL14_ENG_4632	E0757454	GPE	NW	N	N	N
EDL14_ENG_4633	E0382887	GPE	WB	N	N	N
EDL14_ENG_4634	E0636739	PER	NW	N	N	N
EDL14_ENG_4636	NIL0772	PER	NW	Y	Y	N
EDL14_ENG_4637	E0438233	GPE	WB	N	N	N
EDL14_ENG_4638	NIL0910	PER	WB	N	Y	N
EDL14_ENG_4639	NIL0205	PER	DF	N	N	Y
EDL14_ENG_4640	E0383874	PER	WB	N	Y	N
EDL14_ENG_4641	NIL0611	PER	WB	N	Y	N
EDL14_ENG_4642	E0773407	ORG	DF	N	N	N
EDL14_ENG_4643	E0628087	PER	NW	N	N	N
EDL14_ENG_4644	NIL0104	GPE	NW	N	Y	N
EDL14_ENG_4645	E0679687	GPE	NW	N	N	N
EDL14_ENG_4646	E0366622	ORG	WB	Y	Y	N
EDL14_ENG_4647	NIL0319	PER	WB	N	N	N
EDL14_ENG_4648	NIL0911	PER	WB	Y	N	N
EDL14_ENG_4649	NIL0426	PER	WB	N	N	Y
EDL14_ENG_4650	NIL0912	PER	NW	N	Y	N
EDL14_ENG_4651	E0738624	GPE	NW	N	N	N
EDL14_ENG_4653	NIL0117	GPE	WB	N	Y	N
EDL14_ENG_4654	NIL0829	PER	WB	N	Y	N
EDL14_ENG_4655	E0560627	PER	DF	Y	Y	N
EDL14_ENG_4656	NIL0132	GPE	WB	N	Y	N
EDL14_ENG_4657	NIL0252	PER	DF	N	N	Y
EDL14_ENG_4658	E0131317	ORG	NW	N	N	N
EDL14_ENG_4659	NIL0087	PER	WB	N	N	N
EDL14_ENG_4660	E0595006	GPE	DF	N	N	N
EDL14_ENG_4661	NIL0108	GPE	NW	N	N	N
EDL14_ENG_4662	NIL0473	ORG	NW	Y	Y	N
EDL14_ENG_4663	E0448848	PER	DF	N	N	N
EDL14_ENG_4664	NIL0190	ORG	WB	N	Y	N
EDL14_ENG_4665	E0704288	ORG	WB	N	N	N
EDL14_ENG_4666	E0449519	GPE	NW	N	N	N
EDL14_ENG_4667	NIL0913	PER	DF	N	N	Y
EDL14_ENG_4668	E0728017	PER	DF	N	N	N
EDL14_ENG_4669	NIL0061	PER	WB	N	N	Y
EDL14_ENG_4670	E0199114	PER	WB	N	N	N
EDL14_ENG_4671	E0628090	PER	DF	N	Y	N
EDL14_ENG_4672	NIL0914	ORG	WB	N	Y	N
EDL14_ENG_4673	NIL0687	PER	DF	N	N	Y
EDL14_ENG_4674	NIL0915	PER	DF	N	N	Y
EDL14_ENG_4675	NIL0242	PER	WB	N	N	N
EDL14_ENG_4676	E0679687	GPE	DF	N	N	N
EDL14_ENG_4677	NIL0916	ORG	NW	N	Y	N
EDL14_ENG_4678	NIL0426	PER	WB	N	N	Y
EDL14_ENG_4679	E0713045	ORG	NW	N	N	N
EDL14_ENG_4680	NIL0118	PER	DF	N	N	Y
EDL14_ENG_4681	E0487694	PER	WB	N	Y	N
EDL14_ENG_4682	E0305073	PER	DF	N	N	N
EDL14_ENG_4683	E0527058	PER	NW	N	N	N
EDL14_ENG_4684	E0771566	PER	WB	N	N	N
EDL14_ENG_4685	E0793722	GPE	WB	N	Y	N
EDL14_ENG_4686	NIL0260	GPE	WB	N	N	N
EDL14_ENG_4687	NIL0009	PER	WB	N	N	Y
EDL14_ENG_4688	E0375368	PER	WB	N	N	N
EDL14_ENG_4689	NIL0867	PER	WB	N	N	N
EDL14_ENG_4690	E0409218	GPE	WB	N	N	N
EDL14_ENG_4691	NIL0031	PER	DF	N	Y	Y
EDL14_ENG_4692	E0151010	PER	NW	N	N	N
EDL14_ENG_4693	NIL0141	PER	DF	N	Y	N
EDL14_ENG_4694	NIL0091	PER	DF	N	N	Y
EDL14_ENG_4695	E0550909	GPE	WB	N	N	N
EDL14_ENG_4696	NIL0374	PER	DF	N	N	Y
EDL14_ENG_4697	NIL0917	GPE	WB	Y	Y	N
EDL14_ENG_4698	NIL0918	PER	DF	Y	Y	Y
EDL14_ENG_4699	E0142936	PER	DF	N	N	N
EDL14_ENG_4700	E0161565	GPE	DF	N	Y	N
EDL14_ENG_4701	NIL0919	ORG	WB	Y	Y	N
EDL14_ENG_4703	E0261580	PER	NW	N	Y	N
EDL14_ENG_4704	E0667344	GPE	NW	N	N	N
EDL14_ENG_4705	NIL0920	PER	DF	Y	Y	N
EDL14_ENG_4706	E0718219	ORG	NW	N	N	N
EDL14_ENG_4707	NIL0092	PER	WB	N	N	N
EDL14_ENG_4708	NIL0454	PER	WB	N	N	N
EDL14_ENG_4709	NIL0921	ORG	NW	Y	Y	N
EDL14_ENG_4710	NIL0051	PER	NW	Y	Y	N
EDL14_ENG_4711	E0517322	PER	WB	N	Y	N
EDL14_ENG_4712	E0597018	PER	WB	N	Y	N
EDL14_ENG_4713	E0596446	ORG	WB	N	N	N
EDL14_ENG_4714	NIL0355	PER	DF	N	N	Y
EDL14_ENG_4715	E0814187	PER	WB	N	Y	N
EDL14_ENG_4716	E0527055	GPE	NW	N	Y	N
EDL14_ENG_4717	E0375368	PER	DF	N	Y	N
EDL14_ENG_4718	E0305718	PER	DF	N	N	N
EDL14_ENG_4720	NIL0279	ORG	WB	Y	Y	N
EDL14_ENG_4721	E0066984	PER	NW	Y	Y	N
EDL14_ENG_4722	E0222910	PER	WB	N	Y	N
EDL14_ENG_4723	NIL0149	PER	DF	N	N	Y
EDL14_ENG_4724	E0811943	PER	NW	N	N	N
EDL14_ENG_4725	E0658573	PER	DF	N	N	N
EDL14_ENG_4726	E0465614	ORG	NW	Y	Y	N
EDL14_ENG_4727	NIL0021	PER	DF	N	N	Y
EDL14_ENG_4728	NIL0117	GPE	DF	Y	Y	N
EDL14_ENG_4729	E0351249	GPE	WB	N	N	N
EDL14_ENG_4730	E0773407	ORG	DF	N	N	N
EDL14_ENG_4731	E0570763	PER	NW	Y	Y	N
EDL14_ENG_4732	NIL0002	PER	DF	N	N	Y
EDL14_ENG_4733	NIL0922	PER	DF	N	N	Y
EDL14_ENG_4734	E0035380	PER	DF	N	N	N
EDL14_ENG_4735	NIL0091	PER	DF	N	N	Y
EDL14_ENG_4736	NIL0132	GPE	WB	N	Y	N
EDL14_ENG_4737	E0389613	PER	NW	N	Y	N
EDL14_ENG_4738	E0597018	PER	WB	Y	N	N
EDL14_ENG_4739	NIL0107	ORG	NW	Y	Y	N
EDL14_ENG_4740	E0184613	GPE	NW	N	N	N
EDL14_ENG_4741	NIL0031	PER	DF	Y	Y	Y
EDL14_ENG_4742	E0258848	PER	DF	Y	Y	N
EDL14_ENG_4743	E0077881	GPE	NW	N	Y	N
EDL14_ENG_4744	NIL0923	ORG	WB	N	Y	N
EDL14_ENG_4745	E0003185	PER	WB	N	Y	N
EDL14_ENG_4746	E0350403	GPE	DF	N	N	N
EDL14_ENG_4747	NIL0115	GPE	DF	Y	Y	N
EDL14_ENG_4748	E0718219	ORG	WB	N	Y	N
EDL14_ENG_4749	NIL0064	PER	DF	N	N	Y
EDL14_ENG_4750	NIL0924	PER	WB	N	N	N
EDL14_ENG_4751	E0558935	ORG	WB	N	N	N
EDL14_ENG_4752	NIL0925	PER	NW	N	Y	N
EDL14_ENG_4753	E0206063	PER	DF	N	N	N
EDL14_ENG_4754	E0007731	ORG	NW	N	Y	N
EDL14_ENG_4755	NIL0585	PER	WB	N	Y	N
EDL14_ENG_4756	NIL0926	ORG	NW	N	N	N
EDL14_ENG_4757	NIL0867	PER	WB	N	N	N
EDL14_ENG_4758	E0276658	GPE	DF	N	N	N
EDL14_ENG_4759	E0383874	PER	WB	N	Y	N
EDL14_ENG_4760	NIL0458	PER	DF	N	N	Y
EDL14_ENG_4761	E0448848	PER	DF	N	N	N
EDL14_ENG_4762	NIL0117	GPE	NW	N	N	N
EDL14_ENG_4763	NIL0927	ORG	WB	N	N	N
EDL14_ENG_4764	NIL0492	PER	WB	Y	Y	N
EDL14_ENG_4765	E0658319	GPE	DF	N	N	N
EDL14_ENG_4766	NIL0725	PER	WB	N	N	N
EDL14_ENG_4767	NIL0155	PER	NW	N	Y	N
EDL14_ENG_4768	E0773407	ORG	DF	N	N	N
EDL14_ENG_4769	E0275222	ORG	DF	N	Y	N
EDL14_ENG_4770	NIL0068	PER	NW	N	Y	N
EDL14_ENG_4771	E0596446	ORG	WB	N	Y	N
EDL14_ENG_4772	E0560627	PER	DF	Y	Y	N
EDL14_ENG_4773	E0620647	PER	NW	N	N	N
EDL14_ENG_4774	E0712795	PER	DF	N	N	N
EDL14_ENG_4775	E0659608	PER	NW	N	N	N
EDL14_ENG_4776	E0273299	GPE	NW	N	N	N
EDL14_ENG_4778	NIL0928	ORG	WB	N	Y	N
EDL14_ENG_4779	NIL0004	PER	DF	N	N	Y
EDL14_ENG_4780	NIL0929	PER	NW	N	Y	N
EDL14_ENG_4781	E0773407	ORG	DF	N	N	N
EDL14_ENG_4782	E0371752	PER	WB	N	Y	N
EDL14_ENG_4783	NIL0505	ORG	WB	N	N	N
EDL14_ENG_4784	NIL0013	PER	DF	N	N	Y
EDL14_ENG_4785	E0627737	ORG	NW	N	N	N
EDL14_ENG_4786	NIL0930	PER	WB	N	N	N
EDL14_ENG_4787	NIL0931	PER	NW	Y	N	N
EDL14_ENG_4788	NIL0932	PER	NW	N	Y	N
EDL14_ENG_4789	E0514805	PER	NW	N	N	N
EDL14_ENG_4790	NIL0236	PER	DF	N	N	Y
EDL14_ENG_4791	E0338923	ORG	WB	N	Y	N
EDL14_ENG_4792	E0401466	GPE	NW	N	Y	N
EDL14_ENG_4793	NIL0108	GPE	WB	Y	Y	N
EDL14_ENG_4794	NIL0031	PER	DF	N	N	Y
EDL14_ENG_4795	E0276286	GPE	NW	N	N	N
EDL14_ENG_4796	NIL0933	PER	DF	N	N	Y
EDL14_ENG_4797	NIL0934	ORG	NW	N	Y	N
EDL14_ENG_4798	E0668404	PER	NW	N	Y	N
EDL14_ENG_4799	NIL0755	ORG	NW	N	Y	N
EDL14_ENG_4800	E0637434	PER	NW	N	N	N
EDL14_ENG_4801	NIL0081	PER	DF	N	N	Y
EDL14_ENG_4802	E0108458	PER	NW	N	N	N
EDL14_ENG_4803	E0476856	ORG	DF	N	Y	N
EDL14_ENG_4804	E0338923	ORG	WB	N	Y	N
EDL14_ENG_4805	E0553654	ORG	DF	N	Y	N
EDL14_ENG_4806	NIL0223	PER	DF	Y	Y	N
EDL14_ENG_4808	NIL0031	PER	DF	N	N	Y
EDL14_ENG_4809	E0511707	ORG	WB	N	N	N
EDL14_ENG_4810	NIL0375	PER	DF	N	N	Y
EDL14_ENG_4811	NIL0935	PER	NW	N	Y	N
EDL14_ENG_4812	NIL0891	PER	WB	N	N	Y
EDL14_ENG_4813	E0774335	PER	DF	N	N	N
EDL14_ENG_4814	E0679687	GPE	NW	N	Y	N
EDL14_ENG_4816	NIL0149	PER	DF	N	N	Y
EDL14_ENG_4817	NIL0164	PER	DF	N	N	Y
EDL14_ENG_4818	E0731783	PER	DF	N	N	N
EDL14_ENG_4819	E0632296	PER	DF	N	Y	N
EDL14_ENG_4820	E0767414	ORG	WB	N	Y	N
EDL14_ENG_4821	NIL0152	PER	DF	N	N	Y
EDL14_ENG_4822	E0252933	PER	NW	N	N	N
EDL14_ENG_4823	NIL0936	PER	DF	N	N	Y
EDL14_ENG_4824	NIL0117	GPE	DF	Y	Y	N
EDL14_ENG_4825	E0305061	ORG	WB	Y	N	N
EDL14_ENG_4826	NIL0011	PER	WB	N	Y	N
EDL14_ENG_4827	NIL0371	PER	WB	N	N	N
EDL14_ENG_4828	E0234398	GPE	NW	N	Y	N
EDL14_ENG_4829	E0668169	ORG	NW	N	Y	N
EDL14_ENG_4830	E0307101	PER	DF	N	N	N
EDL14_ENG_4831	E0285627	PER	WB	Y	Y	N
EDL14_ENG_4832	NIL0937	PER	WB	Y	Y	N
EDL14_ENG_4833	NIL0221	PER	WB	N	N	Y
EDL14_ENG_4834	E0054230	PER	DF	N	Y	N
EDL14_ENG_4835	E0285627	PER	WB	Y	Y	N
EDL14_ENG_4836	NIL0338	ORG	NW	Y	Y	N
EDL14_ENG_4837	NIL0938	PER	NW	N	Y	N
EDL14_ENG_4838	NIL0132	GPE	WB	N	N	N
EDL14_ENG_4839	E0476856	ORG	DF	N	Y	N
EDL14_ENG_4840	E0525761	GPE	DF	N	N	N
EDL14_ENG_4841	E0654343	PER	WB	N	Y	N
EDL14_ENG_4842	E0793722	GPE	WB	N	N	N
EDL14_ENG_4843	E0242465	PER	DF	N	N	N
EDL14_ENG_4844	NIL0939	PER	DF	N	N	Y
EDL14_ENG_4845	E0305323	PER	WB	N	Y	N
EDL14_ENG_4846	E0673283	GPE	WB	N	Y	N
EDL14_ENG_4847	NIL0940	ORG	NW	N	Y	N
EDL14_ENG_4848	E0349508	GPE	WB	N	Y	N
EDL14_ENG_4849	E0042311	GPE	NW	N	N	N
EDL14_ENG_4850	E0643782	GPE	NW	N	N	N
EDL14_ENG_4851	NIL0933	PER	DF	N	N	Y
EDL14_ENG_4852	E0270491	PER	WB	N	Y	N
EDL14_ENG_4853	E0270703	PER	DF	N	N	N
EDL14_ENG_4854	E0731401	ORG	WB	N	Y	N
EDL14_ENG_4855	E0162920	GPE	DF	N	Y	N
EDL14_ENG_4856	E0305910	PER	NW	N	N	N
EDL14_ENG_4857	NIL0595	PER	DF	N	N	Y
EDL14_ENG_4858	E0285627	PER	WB	Y	Y	N
EDL14_ENG_4859	E0566375	PER	DF	N	N	N
EDL14_ENG_4860	E0560627	PER	DF	Y	Y	N
EDL14_ENG_4861	E0077881	GPE	DF	N	Y	N
EDL14_ENG_4862	NIL0315	GPE	NW	N	N	N
EDL14_ENG_4863	E0679687	GPE	WB	N	N	N
EDL14_ENG_4864	E0389620	PER	DF	N	N	N
EDL14_ENG_4865	NIL0253	PER	WB	N	Y	N
EDL14_ENG_4866	NIL0467	PER	WB	Y	Y	Y
EDL14_ENG_4867	NIL0941	PER	WB	N	N	Y
EDL14_ENG_4868	E0124100	ORG	WB	Y	N	N
EDL14_ENG_4869	E0244603	PER	DF	Y	Y	N
EDL14_ENG_4870	E0271953	GPE	DF	N	N	N
EDL14_ENG_4871	E0240157	GPE	WB	N	N	N
EDL14_ENG_4872	E0558961	PER	DF	N	Y	N
EDL14_ENG_4873	E0748134	ORG	DF	N	N	N
EDL14_ENG_4874	NIL0013	PER	DF	N	N	Y
EDL14_ENG_4875	E0597018	PER	WB	N	Y	N
EDL14_ENG_4876	NIL0112	PER	WB	Y	Y	Y
EDL14_ENG_4877	NIL0015	PER	WB	N	N	Y
EDL14_ENG_4878	NIL0106	PER	DF	N	N	Y
EDL14_ENG_4879	NIL0108	GPE	WB	Y	Y	N
EDL14_ENG_4880	E0819391	PER	DF	N	Y	N
EDL14_ENG_4881	NIL0177	PER	WB	N	N	Y
EDL14_ENG_4883	E0760916	ORG	NW	Y	Y	N
EDL14_ENG_4884	E0024541	ORG	WB	N	N	N
EDL14_ENG_4886	E0534174	PER	WB	N	N	N
EDL14_ENG_4887	E0383874	PER	WB	N	Y	N
EDL14_ENG_4888	NIL0232	PER	DF	N	N	Y
EDL14_ENG_4889	E0301891	PER	DF	N	N	N
EDL14_ENG_4890	NIL0942	ORG	NW	N	N	N
EDL14_ENG_4891	E0089335	PER	DF	N	N	N
EDL14_ENG_4893	NIL0341	GPE	NW	N	N	N
EDL14_ENG_4894	E0784459	ORG	NW	N	N	N
EDL14_ENG_4895	E0793722	GPE	WB	N	N	N
EDL14_ENG_4896	E0572853	GPE	WB	N	Y	N
EDL14_ENG_4897	NIL0943	PER	DF	N	N	Y
EDL14_ENG_4898	NIL0640	PER	WB	N	N	Y
EDL14_ENG_4899	E0521421	PER	NW	N	N	N
EDL14_ENG_4901	NIL0359	PER	WB	N	N	N
EDL14_ENG_4902	E0774335	PER	DF	N	N	N
EDL14_ENG_4903	E0597018	PER	WB	Y	N	N
EDL14_ENG_4904	NIL0931	PER	NW	Y	Y	N
EDL14_ENG_4905	NIL0492	PER	WB	Y	Y	N
EDL14_ENG_4906	NIL0031	PER	DF	N	N	Y
EDL14_ENG_4907	E0560811	ORG	WB	N	Y	N
EDL14_ENG_4908	E0397283	GPE	WB	N	Y	N
EDL14_ENG_4909	E0593713	ORG	NW	N	N	N
EDL14_ENG_4910	NIL0188	PER	DF	N	N	Y
EDL14_ENG_4911	NIL0384	PER	WB	N	Y	N
EDL14_ENG_4912	E0566375	PER	DF	N	N	N
EDL14_ENG_4913	NIL0112	PER	WB	N	N	Y
EDL14_ENG_4914	NIL0382	PER	WB	N	N	N
EDL14_ENG_4915	E0566848	ORG	DF	N	Y	N
EDL14_ENG_4916	NIL0167	PER	DF	Y	Y	N
EDL14_ENG_4917	E0742724	PER	NW	N	N	N
EDL14_ENG_4918	NIL0205	PER	DF	N	N	Y
EDL14_ENG_4919	NIL0944	PER	WB	N	N	Y
EDL14_ENG_4920	NIL0583	ORG	NW	N	Y	N
EDL14_ENG_4921	E0100324	PER	DF	N	N	N
EDL14_ENG_4922	E0024972	PER	DF	N	Y	N
EDL14_ENG_4923	NIL0016	PER	WB	Y	Y	N
EDL14_ENG_4924	E0679687	GPE	NW	Y	N	N
EDL14_ENG_4925	NIL0050	PER	WB	Y	Y	Y
EDL14_ENG_4926	NIL0680	PER	WB	Y	N	N
EDL14_ENG_4927	NIL0147	PER	WB	N	N	Y
EDL14_ENG_4928	NIL0945	PER	DF	N	N	Y
EDL14_ENG_4929	E0679687	GPE	NW	N	N	N
EDL14_ENG_4930	E0606950	PER	DF	N	N	N
EDL14_ENG_4931	E0659608	PER	NW	N	N	N
EDL14_ENG_4932	NIL0946	GPE	NW	N	Y	N
EDL14_ENG_4933	E0382887	GPE	WB	N	N	N
EDL14_ENG_4934	NIL0317	PER	DF	N	N	Y
EDL14_ENG_4935	E0566375	PER	DF	N	N	N
EDL14_ENG_4936	E0596701	GPE	WB	N	N	N
EDL14_ENG_4937	NIL0252	PER	DF	N	N	Y
EDL14_ENG_4939	NIL0947	ORG	NW	N	Y	N
EDL14_ENG_4940	NIL0119	PER	WB	Y	N	N
EDL14_ENG_4941	NIL0236	PER	DF	N	N	Y
EDL14_ENG_4942	NIL0021	PER	DF	N	N	Y
EDL14_ENG_4943	E0007731	ORG	NW	N	Y	N
EDL14_ENG_4944	NIL0526	PER	WB	N	N	N
EDL14_ENG_4945	NIL0948	PER	DF	N	N	Y
EDL14_ENG_4946	E0719804	PER	DF	N	Y	N
EDL14_ENG_4947	E0785122	GPE	NW	N	N	N
EDL14_ENG_4948	NIL0949	PER	DF	N	N	Y
EDL14_ENG_4949	NIL0115	GPE	WB	N	N	N
EDL14_ENG_4950	NIL0164	PER	DF	N	N	Y
EDL14_ENG_4951	E0521421	PER	NW	N	N	N
EDL14_ENG_4952	E0314338	PER	WB	N	Y	N
EDL14_ENG_4953	NIL0106	PER	DF	N	N	Y
EDL14_ENG_4954	E0629641	PER	NW	N	Y	N
EDL14_ENG_4955	E0338923	ORG	WB	N	Y	N
EDL14_ENG_4956	NIL0893	PER	WB	Y	Y	N
